Model,Scenario,Region,Variable,Unit,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
AIM/CGE 2.0,ADVANCE_NoPolicy,World,Emissions|HFC|HFC125,kt HFC125/yr,,,30.57630551,81.09040966,144.8272221,174.7609052,208.3442385,234.0556172,260.6487706,290.126414,322.3192254,356.5087837,377.443536,414.3010797,440.9181125,477.8206005,503.9316373,541.7454017,571.365993,608.0423721,636.4089209
AIM/CGE 2.0,ADVANCE_NoPolicy,World,Emissions|HFC|HFC134a,kt HFC134a/yr,,,182.725503,232.0774724,281.8432491,324.4586075,371.5131804,407.3543855,443.9264382,488.7141195,536.6296622,581.4116125,615.5530101,665.8873575,708.6677086,762.1896171,803.8403142,861.2857352,908.3775843,965.6908516,1010.742509
AIM/CGE 2.0,ADVANCE_NoPolicy,World,Emissions|HFC|HFC143a,kt HFC143a/yr,,,25.15048843,60.30503047,104.3450072,123.3514401,144.5513451,159.4124921,174.6350136,191.13707,208.5610749,222.4205696,235.4814527,248.573671,264.5434425,274.84093,289.8599175,297.6473785,313.9216124,317.7663103,332.5908257
AIM/CGE 2.0,ADVANCE_NoPolicy,World,Emissions|HFC|HFC227ea,kt HFC227ea/yr,,,10.44788663,7.424868073,2.6061084770000003,2.118484539,1.521748145,1.683002877,1.848466435,1.404883484,0.8002732610000001,0.365249477,0.386697497,0.341991878,0.36396336,0.345379349,0.364252987,0.357796155,0.377359096,0.3741451,0.391599814
AIM/CGE 2.0,ADVANCE_NoPolicy,World,Emissions|HFC|HFC23,kt HFC23/yr,,,11.07957201,7.486232622,1.867943832,1.62535862,1.322776635,1.105921155,0.862701563,0.78433275,0.666353881,0.353178246,0.373917424,0.189995909,0.202202315,0.106712293,0.112543705,0.0,0.0,0.0,0.0
AIM/CGE 2.0,ADVANCE_NoPolicy,World,Emissions|HFC|HFC32,kt HFC32/yr,,,20.87634216,55.11143727,98.29542393,116.9585239,137.8171215,152.8745414,168.3512293,184.606742,201.8469461,215.9791283,228.66176,244.340407,260.0382098,276.1645061,291.2558218,305.8320867,322.5538294,333.2309843,348.7769617
AIM/CGE 2.0,ADVANCE_NoPolicy,World,Emissions|HFC|HFC43-10,kt HFC4310mee/yr,,,7.509367916,9.593516986,11.71209036,13.5323974,15.54559323,17.50489346,19.53342131,24.31790739,30.01729091,28.54443599,30.22060983,28.75210111,30.59929789,31.4313577,33.14895911,36.05691862,38.02837467,42.68826073,44.67976443
AIM/CGE 2.0,ADVANCE_NoPolicy,World,Emissions|PFC,Mt CO2-equiv/yr,107.3398,104.3541,90.7198,99.4833,103.52688166777189,123.19987262170001,76.5628495143818,86.88349543400001,69.64702782449992,67.55119470298001,52.75234542165001,41.30412692165001,43.72956973461001,41.114238144740014,43.75564817259,30.609267538980003,32.28194491765,29.630412518590006,31.250491498360006,33.10644146823001,34.65093167042001
AIM/CGE 2.0,ADVANCE_NoPolicy,World,Emissions|SF6,kt SF6/yr,4.86,5.79,6.96,8.02,8.493915362119386,7.7032,8.663268132341846,8.191,8.686602258599255,8.5461,8.7287,9.0572,9.3857,9.7726,10.1595,10.3677,10.5759,10.7243,10.8727,10.8993,10.9258
AIM/CGE 2.0,ADVANCE_Reference,World,Emissions|HFC,Mt CO2-equiv/yr,177.16,296.62,597.15,940.62,1048.2104354648582,966.04079,886.8285102092799,696.266857,506.98159493908264,545.760358,584.89288,439.053615,293.274839,210.703636,128.145875,123.36223900000002,118.58189200000002,126.16418099999999,133.747328,140.89289499999998,148.06877799999998
AIM/CGE 2.0,ADVANCE_Reference,World,Emissions|HFC|HFC125,kt HFC125/yr,,,30.57629853,71.13041885,115.3472483,116.944908,115.687225,95.93801995,73.78379232,76.20677967,78.9577876,63.70506869,45.21377768,36.32497676,26.21160432,24.69746219,22.54208002,23.30586993,23.72271836,24.41565628,24.76880951
AIM/CGE 2.0,ADVANCE_Reference,World,Emissions|HFC|HFC134a,kt HFC134a/yr,,,182.7254613,203.5723816,224.4732916,217.1182506,206.2899804,166.9721651,125.6655692,128.3693157,131.4569146,103.8932795,73.73679582,58.38348962,42.12872424,39.39585114,35.95771995,37.05248491,37.71520507,38.77686324,39.33774001
AIM/CGE 2.0,ADVANCE_Reference,World,Emissions|HFC|HFC143a,kt HFC143a/yr,,,25.15048269,52.89801956,83.10529803,82.5431912,80.26496963,65.34224229,49.43523633,50.20549623,51.09071924,39.74465233,28.20820873,21.79437435,15.72652119,14.20590379,12.96613464,12.80478075,13.03380686,12.75975716,12.94431699
AIM/CGE 2.0,ADVANCE_Reference,World,Emissions|HFC|HFC227ea,kt HFC227ea/yr,,,10.44788425,6.512903045,2.07562803,1.417628155,0.8449805050000001,0.689852974,0.523259186,0.369017232,0.196041071,0.065266956,0.046322305,0.02998507,0.021636815,0.017851875,0.016293916,0.015392379,0.015667687,0.015023621,0.015240926
AIM/CGE 2.0,ADVANCE_Reference,World,Emissions|HFC|HFC23,kt HFC23/yr,,,11.07956948,6.566730447,1.4877188,1.087642651,0.734497672,0.453310572,0.244211369,0.206018722,0.163235153,0.06310993,0.044791386,0.016658409,0.012020479,0.005515716,0.005034352,0.0,0.0,0.0,0.0
AIM/CGE 2.0,ADVANCE_Reference,World,Emissions|HFC|HFC32,kt HFC32/yr,,,20.87633739,48.34233337,78.28712386,78.26523789,76.5256599,62.66237476,47.65643862,48.49019129,49.44597481,38.59362192,27.39128106,21.42321138,15.4586951,14.27431643,13.02857681,13.15688663,13.3922105,13.38073389,13.57427566
AIM/CGE 2.0,ADVANCE_Reference,World,Emissions|HFC|HFC43-10,kt HFC4310mee/yr,,,7.509366202,8.415186017,9.328062609,9.055486218,8.63199556,7.175152802,5.529471319,6.387523924,7.353265623,5.100646432,3.62011216,2.520918858,1.819060425,1.624615531,1.482833055,1.5511674910000002,1.578911648,1.714127089,1.738920587
AIM/CGE 2.0,ADVANCE_Reference,World,Emissions|PFC,Mt CO2-equiv/yr,107.3398,104.3541,90.7198,99.4833,93.99923069490532,82.44176667640002,46.22225745369255,35.61303340562,20.630762400553035,17.743503392160004,12.922618808830002,7.380694002090002,5.2383439023400005,3.6048029290700008,2.6011762813500003,1.5821235554900002,1.4440494162500004,1.2746994003000003,1.2974986588000001,1.3293736280300001,1.3486019720200002
AIM/CGE 2.0,ADVANCE_Reference,World,Emissions|SF6,kt SF6/yr,4.86,5.79,6.96,8.02,7.343641588900818,4.6376,4.339169186793156,3.1098,2.6756528950947156,2.0763,1.6646,1.6068,1.5491,1.5242,1.4993,1.4316,1.3638,1.2801,1.1964,1.0923,0.9884
AIM/CGE 2.0,SFCM_SSP2_Bio_1p5Degree,World,Emissions|HFC|HFC125,kt HFC125/yr,,,26.10468574,67.5451027,118.6092501,80.94961478,30.67015053,25.03255914,18.74876469,18.56020991,18.39554961,19.05839233,18.96544807,19.89729376,20.31481077,21.11063686,21.40784381,22.0978152,22.46734255,23.10686626,23.42192274
AIM/CGE 2.0,SFCM_SSP2_Bio_1p5Degree,World,Emissions|HFC|HFC134a,kt HFC134a/yr,,,156.0028837,193.3113518,230.8213604,150.2899019,54.69009006,43.56709258,31.93213731,31.2644289,30.62677245,31.08133971,30.92976177,31.98001891,32.65107508,33.6743711,34.14845709,35.13187736,35.71936482,36.69824733,37.19861896
AIM/CGE 2.0,SFCM_SSP2_Bio_1p5Degree,World,Emissions|HFC|HFC143a,kt HFC143a/yr,,,21.47236515,50.23170426,85.45550258,57.13664363,21.2792614,17.04937777,12.5616966,12.2275807,11.90309264,11.89024975,11.8322632,11.93804119,12.18854436,12.14277296,12.31372548,12.14104771,12.34407452,12.07577625,12.2404265
AIM/CGE 2.0,SFCM_SSP2_Bio_1p5Degree,World,Emissions|HFC|HFC227ea,kt HFC227ea/yr,,,8.919939565,6.184621321,2.134326459,0.981286445,0.224015048,0.179999393,0.132962308,0.089874383,0.04567356,0.019525656,0.019430433,0.01642456,0.016769206,0.015259237,0.015474065,0.014594519,0.014838573,0.014218287,0.01441215
AIM/CGE 2.0,SFCM_SSP2_Bio_1p5Degree,World,Emissions|HFC|HFC23,kt HFC23/yr,,,9.459244362,6.235735562,1.5297912500000002,0.752869494,0.194724648,0.118279736,0.062055112,0.050175991,0.038030452,0.018880347,0.018788271,0.009124776,0.009316246,0.004714666,0.004781041,0.0,0.0,0.0,0.0
AIM/CGE 2.0,SFCM_SSP2_Bio_1p5Degree,World,Emissions|HFC|HFC32,kt HFC32/yr,,,17.82328972,45.90564662,80.5010712,54.17543156,20.28792297,16.35013525,12.1096968,11.80981709,11.51990083,11.54590055,11.48959333,11.73473373,11.98097078,12.20125,12.37302579,12.47490226,12.68351191,12.66346581,12.83612907
AIM/CGE 2.0,SFCM_SSP2_Bio_1p5Degree,World,Emissions|HFC|HFC43-10,kt HFC4310mee/yr,,,6.411163361,7.991020057,9.591858729,6.268234622,2.288451497,1.872171606,1.405061374,1.555685535,1.713160496,1.52594013,1.5184984030000002,1.380853274,1.409828557,1.388671769,1.40822224,1.470763059,1.49535767,1.622242095,1.64436097
AIM/CGE 2.0,SFCM_SSP2_Bio_1p5Degree,World,Emissions|PFC,Mt CO2-equiv/yr,107.3398,104.3541,90.7198,99.4833,101.78812643288401,57.066437247390006,12.651454787159505,9.29230523026,5.331455835746588,4.32144159458,3.0107058791000005,2.2080529048300006,2.1972846402300004,1.9745593590200003,2.015992739,1.35235092641,1.3713900494500004,1.2086256320000002,1.2288366908000004,1.25811316606,1.2752672331200003
AIM/CGE 2.0,SFCM_SSP2_Bio_1p5Degree,World,Emissions|SF6,kt SF6/yr,4.86,5.79,6.96,8.02,4.612451987125699,1.713453278,0.6893055803894663,0.376761411,0.26167395442691216,0.167271287,0.097631536,0.068449622,0.068115806,0.052286215,0.053383369,0.040023946,0.040587424,0.025345535,0.025769372,0.006890889,0.006984844
AIM/CGE 2.0,SFCM_SSP2_Bio_2Degree,World,Emissions|HFC|HFC125,kt HFC125/yr,,,26.10468574,67.5451027,118.6092501,81.24169715,31.01593572,25.29138679,18.92392974,18.71822761,18.54219496,19.21345271,19.12176883,20.05675356,20.46994949,21.26193765,21.55482531,22.24285906,22.60509502,23.23933571,23.54904754
AIM/CGE 2.0,SFCM_SSP2_Bio_2Degree,World,Emissions|HFC|HFC134a,kt HFC134a/yr,,,156.0028837,193.3113518,230.8213604,150.8321779,55.30668381,44.01756064,32.23047133,31.53060764,30.87092246,31.33421961,31.18469715,32.23631142,32.90042253,33.91571669,34.38291281,35.36247314,35.9383685,36.90863486,37.40051815
AIM/CGE 2.0,SFCM_SSP2_Bio_2Degree,World,Emissions|HFC|HFC143a,kt HFC143a/yr,,,21.47236515,50.23170426,85.45550258,57.34280404,21.51917067,17.2256622,12.67905741,12.33168374,11.99798152,11.98698963,11.92978942,12.03371438,12.28162499,12.22980071,12.39826878,12.22073814,12.4197589,12.14500551,12.30686263
AIM/CGE 2.0,SFCM_SSP2_Bio_2Degree,World,Emissions|HFC|HFC227ea,kt HFC227ea/yr,,,8.919939565,6.184621321,2.134326459,0.984827123,0.226540666,0.181860522,0.134204542,0.090639554,0.04603766,0.019684518,0.019590586,0.016556189,0.016897268,0.015368601,0.015580307,0.014690313,0.014929552,0.014299799,0.014490373
AIM/CGE 2.0,SFCM_SSP2_Bio_2Degree,World,Emissions|HFC|HFC23,kt HFC23/yr,,,9.459244362,6.235735562,1.5297912500000002,0.7555859970000001,0.196920037,0.119502706,0.062634877,0.050603179,0.038333623,0.019033959,0.018943131,0.009197903,0.009387392,0.004748456,0.004813867,0.0,0.0,0.0,0.0
AIM/CGE 2.0,SFCM_SSP2_Bio_2Degree,World,Emissions|HFC|HFC32,kt HFC32/yr,,,17.82328972,45.90564662,80.5010712,54.37090733,20.51665557,16.51918977,12.22283469,11.91036337,11.61173499,11.63983879,11.58429512,11.82877759,12.07246622,12.28869685,12.45797623,12.55678401,12.76127745,12.73606424,12.90579843
AIM/CGE 2.0,SFCM_SSP2_Bio_2Degree,World,Emissions|HFC|HFC43-10,kt HFC4310mee/yr,,,6.411163361,7.991020057,9.591858729,6.290851663,2.314252239,1.891529186,1.418188513,1.568930313,1.726817441,1.538355283,1.53101447,1.391919632,1.420595037,1.398624436,1.417890781,1.480416735,1.504526054,1.631542253,1.653285902
AIM/CGE 2.0,SFCM_SSP2_Bio_2Degree,World,Emissions|PFC,Mt CO2-equiv/yr,107.3398,104.3541,90.7198,99.4833,101.78812643288401,57.27234434443001,12.794091374210174,9.388384327350002,5.38126630008654,4.3582334338000015,3.0347065742400003,2.22601777313,2.21539553493,1.99038376555,2.0313883260000005,1.3620432809100003,1.3808057149600004,1.2165587157100002,1.23637097316,1.26532581345,1.2821888770900003
AIM/CGE 2.0,SFCM_SSP2_Bio_2Degree,World,Emissions|SF6,kt SF6/yr,4.86,5.79,6.96,8.02,4.612451987125699,1.71963576,0.69707703376082,0.380656988,0.264118709934019,0.168695399,0.098409833,0.069006533,0.068677244,0.052705245,0.053791043,0.040310799,0.040866089,0.025511896,0.02592737,0.006930394,0.007022755
AIM/CGE 2.0,SFCM_SSP2_Bio_Baseline,World,Emissions|HFC|HFC125,kt HFC125/yr,,,26.1045985,69.95945361,125.7999656,155.6751486,189.7240854,216.2729045,243.8919032,273.6377676,306.0894431,339.7808617,360.8848792,396.8205072,422.9648812,458.5008941,483.6848774,519.6200797,547.7078763,582.6033001,609.5329539
AIM/CGE 2.0,SFCM_SSP2_Bio_Baseline,World,Emissions|HFC|HFC134a,kt HFC134a/yr,,,156.0023624,200.2211264,244.8149632,289.0242638,338.3102834,376.4050492,415.3868197,460.9392121,509.6086782,554.1309155,588.5483588,637.7916251,679.8122932,731.3720265,771.5439458,826.1101266,870.7650852,925.2886029,968.0581886
AIM/CGE 2.0,SFCM_SSP2_Bio_Baseline,World,Emissions|HFC|HFC143a,kt HFC143a/yr,,,21.47229339,52.02720024,90.63626384,109.880146,131.6324941,147.3008984,163.4078907,180.2742482,198.0593716,211.9842658,225.150751,238.0856219,253.7718061,263.7282947,278.2140439,285.491218,300.9232991,304.4717104,318.5452966
AIM/CGE 2.0,SFCM_SSP2_Bio_Baseline,World,Emissions|HFC|HFC227ea,kt HFC227ea/yr,,,8.919909756,6.405686143,2.263720535,1.887123412,1.385746383,1.555134309,1.729630244,1.325040265,0.759976996,0.348111429,0.369732864,0.327562242,0.34914356,0.331414636,0.349618179,0.343183469,0.361734075,0.358491744,0.375062296
AIM/CGE 2.0,SFCM_SSP2_Bio_Baseline,World,Emissions|HFC|HFC23,kt HFC23/yr,,,9.459212751,6.458627426,1.622535228,1.447852107,1.204557367,1.021897202,0.8072392810000001,0.739757059,0.632800876,0.336606597,0.357513459,0.181979426,0.193969074,0.102397598,0.10802197,0.0,0.0,0.0,0.0
AIM/CGE 2.0,SFCM_SSP2_Bio_Baseline,World,Emissions|HFC|HFC32,kt HFC32/yr,,,17.82323015,47.5465108,85.38146882,104.1854045,125.5001219,141.2596779,157.5280851,174.1150559,191.6833203,205.8450666,218.630242,234.0309716,249.4500167,264.9983546,279.5538642,293.341656,309.1980885,319.2893786,334.0478814
AIM/CGE 2.0,SFCM_SSP2_Bio_Baseline,World,Emissions|HFC|HFC43-10,kt HFC4310mee/yr,,,6.411141935,8.276653297,10.17336757,12.05451513,14.15625159,16.17493396,18.27763579,22.93585682,28.50582631,27.20508862,28.89481495,27.538966,29.35336071,30.16049453,31.81711375,34.58432479,36.45376271,40.90228365,42.79290861
AIM/CGE 2.0,SFCM_SSP2_Bio_Baseline,World,Emissions|PFC,Mt CO2-equiv/yr,107.3398,104.3541,90.7198,99.4833,104.23331257606976,109.74513129820001,76.58893956786109,80.2823967046,68.5691063733933,63.71208283767001,50.09609963625001,39.366075891890006,41.81112931137001,39.37950836234001,41.9740128704,29.371643916480004,30.984934094920007,28.42028241561,29.956526183310004,31.721345318800008,33.18760005186
AIM/CGE 2.0,SFCM_SSP2_Bio_Baseline,World,Emissions|SF6,kt SF6/yr,4.86,5.79,6.96,8.02,4.723253752514955,3.295161991,4.194637190967701,3.255092067,3.3791681094119412,2.466121975,1.624522397,1.220348038,1.296144674,1.04276706,1.111469386,0.8692781270000001,0.917024786,0.595988735,0.6282046,0.173742925,0.181773838
AIM/CGE 2.0,SFCM_SSP2_EEEI_1p5Degree,World,Emissions|HFC|HFC125,kt HFC125/yr,,,26.10468225,67.55070169,118.6471581,81.0537588,30.73043141,25.079255,18.7765329,18.58969247,18.41339768,19.07399375,18.97323175,19.90917234,20.31514316,21.11441848,21.41707384,22.1165176,22.48074046,23.11298763,23.41643015
AIM/CGE 2.0,SFCM_SSP2_EEEI_1p5Degree,World,Emissions|HFC|HFC134a,kt HFC134a/yr,,,156.0028629,193.3273759,230.895132,150.4832542,54.79758112,43.64836285,31.979431,31.31409188,30.65648772,31.10678325,30.94245576,31.99911081,32.65160932,33.68040331,34.16318026,35.16161109,35.7406653,36.70796927,37.18989565
AIM/CGE 2.0,SFCM_SSP2_EEEI_1p5Degree,World,Emissions|HFC|HFC143a,kt HFC143a/yr,,,21.47236228,50.23586809,85.48281456,57.21015157,21.32108489,17.08118176,12.58030134,12.24700399,11.91464148,11.89998325,11.83711932,11.94516813,12.18874379,12.14494814,12.31903456,12.15132323,12.35143565,12.07897531,12.23755605
AIM/CGE 2.0,SFCM_SSP2_EEEI_1p5Degree,World,Emissions|HFC|HFC227ea,kt HFC227ea/yr,,,8.919938373,6.18513398,2.1350086,0.982548899,0.22445534,0.180335165,0.133159235,0.090017147,0.045717874,0.01954164,0.019438407,0.016434365,0.016769481,0.015261971,0.015480737,0.014606871,0.014847422,0.014222053,0.01440877
AIM/CGE 2.0,SFCM_SSP2_EEEI_1p5Degree,World,Emissions|HFC|HFC23,kt HFC23/yr,,,9.459243098,6.236252459,1.530280178,0.753838082,0.195107371,0.118500376,0.06214702,0.050255695,0.038067351,0.018895803,0.018795982,0.009130223,0.009316399,0.00471551,0.004783103,0.0,0.0,0.0,0.0
AIM/CGE 2.0,SFCM_SSP2_EEEI_1p5Degree,World,Emissions|HFC|HFC32,kt HFC32/yr,,,17.82328733,45.90945186,80.52679973,54.24512982,20.32779802,16.38063488,12.1276321,11.82857677,11.53107788,11.55535216,11.49430882,11.74173931,11.98116682,12.20343565,12.37836044,12.48546034,12.69107545,12.66682056,12.83311891
AIM/CGE 2.0,SFCM_SSP2_EEEI_1p5Degree,World,Emissions|HFC|HFC43-10,kt HFC4310mee/yr,,,6.411162504,7.991682453,9.594924332,6.276298887,2.292949352,1.875663964,1.407142367,1.558156714,1.71482267,1.527189282,1.519121615,1.381677635,1.409851625,1.3889205260000002,1.408829398,1.472007834,1.496249395,1.622671852,1.643975356
AIM/CGE 2.0,SFCM_SSP2_EEEI_1p5Degree,World,Emissions|PFC,Mt CO2-equiv/yr,107.3398,104.3541,90.7198,99.4833,101.81221885506187,57.13985487253001,12.675678816501375,9.309639147750001,5.3392103840941845,4.328306128630001,3.0136269835200005,2.2098604397100003,2.1981864345400006,1.9757381600900006,2.0160257205700005,1.3525931780000002,1.3719813307400002,1.2096485484100001,1.2295694832000001,1.2584464624500005,1.2749681746000001
AIM/CGE 2.0,SFCM_SSP2_EEEI_1p5Degree,World,Emissions|SF6,kt SF6/yr,4.86,5.79,6.96,8.02,4.613543721011009,1.715657686,0.6906338919058947,0.377464224,0.2620570527791277,0.167536994,0.097726261,0.068505656,0.068143762,0.05231743,0.053384242,0.040031115,0.040604924,0.025366986,0.025784739,0.006892714,0.006983206
AIM/CGE 2.0,SFCM_SSP2_EEEI_2Degree,World,Emissions|HFC|HFC125,kt HFC125/yr,,,26.10468225,67.55070169,118.6471581,81.31362494,31.06232494,25.33158495,18.9542251,18.74851381,18.5710856,19.23331216,19.13374241,20.06441603,20.46973956,21.26193765,21.55357074,22.24606727,22.60516793,23.23933571,23.5434255
AIM/CGE 2.0,SFCM_SSP2_EEEI_2Degree,World,Emissions|HFC|HFC134a,kt HFC134a/yr,,,156.0028629,193.3273759,230.895132,150.965718,55.38940368,44.0875222,32.28206916,31.58162434,30.91902252,31.36660735,31.20422423,32.24862696,32.90008512,33.91571669,34.38091161,35.36757367,35.93848442,36.90863486,37.39158924
AIM/CGE 2.0,SFCM_SSP2_EEEI_2Degree,World,Emissions|HFC|HFC143a,kt HFC143a/yr,,,21.47236228,50.23586809,85.48281456,57.39357281,21.55135599,17.25304069,12.69935534,12.35163647,12.01667561,11.99937965,11.93725955,12.03831173,12.28149903,12.22980071,12.39754716,12.2225008,12.41979896,12.14500551,12.30392452
AIM/CGE 2.0,SFCM_SSP2_EEEI_2Degree,World,Emissions|HFC|HFC227ea,kt HFC227ea/yr,,,8.919938373,6.18513398,2.1350086,0.985699045,0.226879494,0.182149571,0.134419391,0.09078621,0.046109391,0.019704864,0.019602853,0.016562514,0.016897095,0.015368601,0.0155793999999999,0.014692432,0.0149296,0.014299799,0.014486914
AIM/CGE 2.0,SFCM_SSP2_EEEI_2Degree,World,Emissions|HFC|HFC23,kt HFC23/yr,,,9.459243098,6.236252459,1.530280178,0.7562549590000001,0.197214562,0.119692644,0.06273515,0.050685055,0.03839335,0.019053633,0.018954993,0.009201417,0.009387296,0.004748456,0.004813587,0.0,0.0,0.0,0.0
AIM/CGE 2.0,SFCM_SSP2_EEEI_2Degree,World,Emissions|HFC|HFC32,kt HFC32/yr,,,17.82328733,45.90945186,80.52679973,54.41904491,20.54734146,16.54544539,12.24240225,11.92963441,11.62982726,11.65186998,11.59154892,11.83329665,12.07234241,12.28869685,12.45725113,12.55859515,12.76131861,12.73606424,12.90271733
AIM/CGE 2.0,SFCM_SSP2_EEEI_2Degree,World,Emissions|HFC|HFC43-10,kt HFC4310mee/yr,,,6.411162504,7.991682453,9.594924332,6.296421304,2.317713568,1.894535585,1.420458894,1.571468851,1.729508,1.539945361,1.531973153,1.3924514,1.420580468,1.398624436,1.417808255,1.480630264,1.504530907,1.631542253,1.6528912
AIM/CGE 2.0,SFCM_SSP2_EEEI_2Degree,World,Emissions|PFC,Mt CO2-equiv/yr,107.3398,104.3541,90.7198,99.4833,101.81221885506187,57.32305073336001,12.812578157690552,9.403306237520002,5.389738136308609,4.365285082650002,3.0394349622800005,2.22831863485,2.2167827561700006,1.9911441669900003,2.0313674935900004,1.3620432809100003,1.3807253413200002,1.21673418387,1.2363749637600001,1.26532581345,1.28188276851
AIM/CGE 2.0,SFCM_SSP2_EEEI_2Degree,World,Emissions|SF6,kt SF6/yr,4.86,5.79,6.96,8.02,4.613543721011009,1.721158249,0.6980928474590642,0.381262005,0.26453703575557563,0.168968349,0.098563166,0.06907786,0.068720248,0.05272538,0.053790492,0.040310799,0.04086371,0.025515576,0.025927453,0.006930394,0.007021079
AIM/CGE 2.0,SFCM_SSP2_EEEI_Baseline,World,Emissions|HFC|HFC125,kt HFC125/yr,,,26.1045985,69.95945361,125.7999656,155.6751486,189.7240854,216.2729045,243.8919032,273.6377676,306.0894431,339.7808617,360.8848792,396.8205072,422.9648812,458.5008941,483.6848774,519.6200797,547.7078763,582.6033001,609.5329539
AIM/CGE 2.0,SFCM_SSP2_EEEI_Baseline,World,Emissions|HFC|HFC134a,kt HFC134a/yr,,,156.0023624,200.2211264,244.8149632,289.0242638,338.3102834,376.4050492,415.3868197,460.9392121,509.6086782,554.1309155,588.5483588,637.7916251,679.8122932,731.3720265,771.5439458,826.1101266,870.7650852,925.2886029,968.0581886
AIM/CGE 2.0,SFCM_SSP2_EEEI_Baseline,World,Emissions|HFC|HFC143a,kt HFC143a/yr,,,21.47229339,52.02720024,90.63626384,109.880146,131.6324941,147.3008984,163.4078907,180.2742482,198.0593716,211.9842658,225.150751,238.0856219,253.7718061,263.7282947,278.2140439,285.491218,300.9232991,304.4717104,318.5452966
AIM/CGE 2.0,SFCM_SSP2_EEEI_Baseline,World,Emissions|HFC|HFC227ea,kt HFC227ea/yr,,,8.919909756,6.405686143,2.263720535,1.887123412,1.385746383,1.555134309,1.729630244,1.325040265,0.759976996,0.348111429,0.369732864,0.327562242,0.34914356,0.331414636,0.349618179,0.343183469,0.361734075,0.358491744,0.375062296
AIM/CGE 2.0,SFCM_SSP2_EEEI_Baseline,World,Emissions|HFC|HFC23,kt HFC23/yr,,,9.459212751,6.458627426,1.622535228,1.447852107,1.204557367,1.021897202,0.8072392810000001,0.739757059,0.632800876,0.336606597,0.357513459,0.181979426,0.193969074,0.102397598,0.10802197,0.0,0.0,0.0,0.0
AIM/CGE 2.0,SFCM_SSP2_EEEI_Baseline,World,Emissions|HFC|HFC32,kt HFC32/yr,,,17.82323015,47.5465108,85.38146882,104.1854045,125.5001219,141.2596779,157.5280851,174.1150559,191.6833203,205.8450666,218.630242,234.0309716,249.4500167,264.9983546,279.5538642,293.341656,309.1980885,319.2893786,334.0478814
AIM/CGE 2.0,SFCM_SSP2_EEEI_Baseline,World,Emissions|HFC|HFC43-10,kt HFC4310mee/yr,,,6.411141935,8.276653297,10.17336757,12.05451513,14.15625159,16.17493396,18.27763579,22.93585682,28.50582631,27.20508862,28.89481495,27.538966,29.35336071,30.16049453,31.81711375,34.58432479,36.45376271,40.90228365,42.79290861
AIM/CGE 2.0,SFCM_SSP2_EEEI_Baseline,World,Emissions|PFC,Mt CO2-equiv/yr,107.3398,104.3541,90.7198,99.4833,104.23331257606976,109.74513129820001,76.58893956786109,80.2823967046,68.5691063733933,63.71208283767001,50.09609963625001,39.366075891890006,41.81112931137001,39.37950836234001,41.9740128704,29.371643916480004,30.984934094920007,28.42028241561,29.956526183310004,31.721345318800008,33.18760005186
AIM/CGE 2.0,SFCM_SSP2_EEEI_Baseline,World,Emissions|SF6,kt SF6/yr,4.86,5.79,6.96,8.02,4.723253752514955,3.295161991,4.194637190967701,3.255092067,3.3791681094119412,2.466121975,1.624522397,1.220348038,1.296144674,1.04276706,1.111469386,0.8692781270000001,0.917024786,0.595988735,0.6282046,0.173742925,0.181773838
AIM/CGE 2.0,SFCM_SSP2_LifeStyle_1p5Degree,World,Emissions|HFC|HFC125,kt HFC125/yr,,,26.10468574,67.54889154,118.635945,81.03223604,30.72828351,25.0764515,18.77396008,18.58535911,18.41653868,19.07920557,18.98411527,19.91686979,20.33011821,21.12474178,21.41857932,22.10924445,22.472246,23.10862315,23.42081312
